session_id,user_id,session_start,device,Landing_page,exit_page
SES_01562,USR_00157,2025-10-26 17:36:58,mobile,Category,Product
SES_01563,USR_00403,2025-12-22 16:45:11,mobile,Home,Category
SES_01564,USR_00987,2025-03-13 10:49:58,mobile,Product,Category
SES_01565,USR_00445,2025-10-03 17:03:37,mobile,Product,landing
SES_01566,USR_00600,2025-08-24 17:53:51,tablet,Home,landing
SES_01567,USR_00332,2025-11-20 22:53:37,mobile,Home,landing
SES_01568,USR_00228,2025-08-23 01:05:14,mobile,Home,Cart
SES_01569,USR_00020,2025-04-12 00:38:57,mobile,Home,landing
SES_01570,USR_00349,2025-02-21 07:40:48,mobile,Category,landing
SES_01571,USR_00988,2025-04-15 08:15:09,tablet,Ad_pdp,landing
SES_01572,USR_00970,2025-05-26 18:50:30,laptop,Category,Product
SES_01573,USR_00789,2025-05-12 10:56:32,tablet,Category,Product
SES_01574,USR_00758,2025-09-26 15:49:09,laptop,Category,Product
SES_01575,USR_00956,2025-06-01 19:57:47,laptop,Ad_pdp,landing
SES_01576,USR_00191,2025-01-30 23:16:16,tablet,Home,Product
SES_01577,USR_00776,2025-02-26 21:46:41,mobile,Category,Category
SES_01578,USR_00074,2025-09-21 22:12:52,mobile,Home,Category
SES_01579,USR_00054,2025-07-25 09:32:11,laptop,Product,landing
SES_01580,USR_00693,2025-09-12 01:38:16,mobile,Home,Cart
SES_01581,USR_00419,2025-08-04 23:39:58,mobile,Home,landing
SES_01582,USR_00328,2025-07-14 20:40:42,mobile,Home,Category
SES_01583,USR_00504,2025-07-29 05:40:28,mobile,Home,landing
SES_01584,USR_00771,2025-04-08 05:30:33,mobile,Home,landing
SES_01585,USR_00185,2025-11-10 13:00:21,mobile,Home,Cart
SES_01586,USR_00702,2025-03-23 19:06:10,mobile,Ad_pdp,Product
SES_01587,USR_00641,2025-05-13 13:36:19,mobile,Home,landing
SES_01588,USR_00231,2025-05-10 01:19:19,mobile,Home,landing
SES_01589,USR_00910,2025-05-03 18:12:04,mobile,Home,Category
SES_01590,USR_00929,2025-09-13 01:10:48,mobile,Home,Product
SES_01591,USR_00309,2025-07-29 22:14:27,mobile,Category,Checkout
SES_01592,USR_00892,2025-08-10 13:59:23,mobile,Home,Product
SES_01593,USR_00782,2025-10-12 22:52:37,mobile,Home,Category
SES_01594,USR_00115,2025-02-26 12:40:45,mobile,Category,landing
SES_01595,USR_00606,2025-08-29 20:46:12,laptop,Product,Checkout
SES_01596,USR_00626,2025-10-29 02:37:29,mobile,Home,Category
SES_01597,USR_00486,2025-08-29 04:34:00,tablet,Home,landing
SES_01598,USR_00935,2025-01-19 07:16:00,mobile,Product,Category
SES_01599,USR_00911,2025-01-09 04:33:01,tablet,Home,Thank_you
SES_01600,USR_00942,2025-10-23 11:53:13,mobile,Home,landing
SES_01601,USR_00048,2025-02-28 18:24:42,tablet,Home,Product
SES_01602,USR_00671,2025-08-14 04:15:39,mobile,Category,Product
SES_01603,USR_00856,2025-09-03 12:33:29,mobile,Category,Category
SES_01604,USR_00341,2025-08-24 17:48:14,mobile,Home,Cart
SES_01605,USR_00589,2025-10-06 18:45:02,mobile,Home,landing
SES_01606,USR_00444,2025-03-03 02:55:06,tablet,Ad_pdp,Category
SES_01607,USR_00184,2025-04-30 18:23:05,mobile,Category,Product
SES_01608,USR_00396,2025-02-02 02:30:49,mobile,Ad_pdp,landing
SES_01609,USR_00977,2025-11-02 00:53:15,laptop,Product,landing
SES_01610,USR_00220,2025-07-06 07:39:35,mobile,Product,Cart
SES_01611,USR_00463,2025-05-28 08:03:39,mobile,Product,Product
SES_01612,USR_00373,2025-06-15 15:36:42,mobile,Category,Product
SES_01613,USR_00619,2025-09-09 23:39:51,mobile,Ad_pdp,Checkout
SES_01614,USR_00730,2025-03-31 22:55:03,mobile,Ad_pdp,Category
SES_01615,USR_00676,2025-12-23 08:47:52,mobile,Home,Product
SES_01616,USR_00752,2025-08-24 19:40:12,mobile,Ad_pdp,landing
SES_01617,USR_00811,2025-09-04 21:52:45,mobile,Home,landing
SES_01618,USR_00760,2025-03-07 14:50:51,mobile,Home,Category
SES_01619,USR_00355,2025-06-17 23:01:14,mobile,Home,Product
SES_01620,USR_00677,2025-10-20 09:19:16,mobile,Category,landing
SES_01621,USR_00752,2025-10-02 11:25:35,mobile,Category,Category
SES_01622,USR_00863,2025-05-10 18:36:46,mobile,Ad_pdp,Category
SES_01623,USR_00171,2025-07-11 19:43:56,mobile,Home,Cart
SES_01624,USR_00205,2025-01-17 20:17:43,mobile,Home,landing
SES_01625,USR_00291,2025-03-23 02:31:15,mobile,Product,Checkout
SES_01626,USR_00880,2025-10-31 12:02:10,mobile,Home,landing
SES_01627,USR_00614,2025-05-10 08:13:42,laptop,Product,landing
SES_01628,USR_00151,2025-03-04 17:15:41,laptop,Home,Cart
SES_01629,USR_00928,2025-08-13 06:27:21,mobile,Home,Category
SES_01630,USR_00169,2025-12-28 15:02:52,tablet,Category,Category
SES_01631,USR_00245,2025-03-14 07:38:49,mobile,Category,landing
SES_01632,USR_00546,2025-04-04 02:24:47,tablet,Home,landing
SES_01633,USR_00922,2025-01-04 07:36:55,laptop,Home,Category
SES_01634,USR_00208,2025-10-02 11:48:47,mobile,Ad_pdp,landing
SES_01635,USR_00114,2025-03-07 05:15:34,mobile,Home,landing
SES_01636,USR_00557,2025-08-01 07:17:31,mobile,Home,landing
SES_01637,USR_00868,2025-09-08 05:15:42,mobile,Home,landing
SES_01638,USR_00377,2025-04-10 15:14:34,mobile,Product,Category
SES_01639,USR_00611,2025-02-20 20:48:50,mobile,Category,Category
SES_01640,USR_00956,2025-09-12 09:32:58,tablet,Home,Category
SES_01641,USR_00534,2025-02-04 03:25:22,mobile,Home,Category
SES_01642,USR_00706,2025-01-27 23:22:53,mobile,Home,Checkout
SES_01643,USR_00649,2025-01-05 14:37:40,mobile,Ad_pdp,landing
SES_01644,USR_00690,2025-09-29 17:11:26,mobile,Home,landing
SES_01645,USR_00112,2025-12-17 04:39:52,mobile,Home,landing
SES_01646,USR_00652,2025-04-05 05:46:40,mobile,Home,landing
SES_01647,USR_00477,2025-04-10 07:41:05,mobile,Home,Cart
SES_01648,USR_00650,2025-01-06 11:04:43,mobile,Category,landing
SES_01649,USR_00814,2025-07-12 13:34:17,tablet,Home,Product
SES_01650,USR_00022,2025-03-22 16:25:36,mobile,Home,Checkout
SES_01651,USR_00669,2025-03-02 12:32:20,mobile,Ad_pdp,Product
SES_01652,USR_00318,2025-11-12 23:56:49,mobile,Category,landing
SES_01653,USR_00895,2025-06-15 18:14:02,laptop,Home,landing
SES_01654,USR_00324,2025-06-24 19:17:27,mobile,Home,landing
SES_01655,USR_00242,2025-08-28 07:31:47,mobile,Home,Product
SES_01656,USR_00992,2025-11-06 04:58:20,mobile,Ad_pdp,Category
SES_01657,USR_00159,2025-03-27 14:11:31,mobile,Category,Checkout
SES_01658,USR_00256,2025-06-12 22:49:02,mobile,Category,landing
SES_01659,USR_00124,2025-02-25 07:34:56,mobile,Ad_pdp,Checkout
SES_01660,USR_00868,2025-08-20 00:02:54,mobile,Category,landing
SES_01661,USR_00178,2025-06-26 22:26:29,mobile,Home,landing
SES_01662,USR_00971,2025-07-06 22:11:21,mobile,Home,landing
SES_01663,USR_00235,2025-08-28 12:47:41,mobile,Product,Category
SES_01664,USR_00742,2025-10-12 07:47:29,mobile,Home,Category
SES_01665,USR_00360,2025-11-13 07:32:26,mobile,Home,Category
SES_01666,USR_00647,2025-01-12 07:17:42,tablet,Home,Cart
SES_01667,USR_00995,2025-06-06 20:45:24,mobile,Home,Category
SES_01668,USR_00834,2025-04-15 19:55:02,mobile,Home,Cart
SES_01669,USR_00297,2025-04-30 09:44:30,mobile,Home,landing
SES_01670,USR_00365,2025-01-11 20:54:40,laptop,Ad_pdp,Category
SES_01671,USR_00923,2025-07-19 07:51:40,mobile,Product,Cart
SES_01672,USR_00568,2025-08-02 13:05:44,mobile,Home,Category
SES_01673,USR_00140,2025-08-17 00:39:49,mobile,Home,landing
SES_01674,USR_00448,2025-03-31 09:34:24,mobile,Category,landing
SES_01675,USR_00838,2025-09-20 12:36:16,mobile,Home,landing
SES_01676,USR_00861,2025-04-23 12:52:34,tablet,Home,Checkout
SES_01677,USR_00601,2025-07-01 12:04:01,mobile,Product,landing
SES_01678,USR_00595,2025-04-02 08:23:12,laptop,Ad_pdp,Cart
SES_01679,USR_00327,2025-12-22 13:27:00,tablet,Product,landing
SES_01680,USR_00288,2025-01-26 12:52:53,mobile,Home,Checkout
SES_01681,USR_00279,2025-12-10 00:46:24,tablet,Home,landing
SES_01682,USR_00350,2025-01-25 20:46:43,mobile,Home,landing
SES_01683,USR_00581,2025-06-19 15:15:49,mobile,Category,Product
SES_01684,USR_00275,2025-04-19 06:49:23,mobile,Home,Thank_you
SES_01685,USR_00596,2025-08-05 08:24:32,mobile,Category,landing
SES_01686,USR_00695,2025-10-11 19:52:57,tablet,Ad_pdp,Category
SES_01687,USR_00324,2025-11-10 19:06:53,mobile,Category,Checkout
SES_01688,USR_00300,2025-05-23 09:13:32,mobile,Home,landing
SES_01689,USR_00594,2025-02-03 23:56:39,mobile,Home,Category
SES_01690,USR_00271,2025-01-08 23:40:11,mobile,Product,landing
SES_01691,USR_00495,2025-06-22 01:04:50,tablet,Category,Category
SES_01692,USR_00789,2025-03-04 04:33:13,mobile,Home,landing
SES_01693,USR_00644,2025-10-16 20:30:13,laptop,Home,landing
SES_01694,USR_00653,2025-03-26 23:34:49,mobile,Home,Category
SES_01695,USR_00305,2025-06-08 15:09:48,mobile,Ad_pdp,landing
SES_01696,USR_00396,2025-07-15 21:25:04,mobile,Category,Cart
SES_01697,USR_00864,2025-09-24 15:17:52,mobile,Product,Category
SES_01698,USR_00519,2025-11-30 01:48:17,mobile,Category,landing
SES_01699,USR_00839,2025-02-20 08:30:44,laptop,Home,landing
SES_01700,USR_00283,2025-04-30 03:36:36,mobile,Home,landing
SES_01701,USR_00665,2025-09-11 10:38:19,mobile,Category,Checkout
SES_01702,USR_00244,2025-10-25 19:05:33,mobile,Home,Checkout
SES_01703,USR_00335,2025-05-29 02:00:18,mobile,Home,Thank_you
SES_01704,USR_00460,2025-01-28 03:10:25,mobile,Product,landing
SES_01705,USR_00618,2025-11-26 02:38:12,laptop,Home,Category
SES_01706,USR_00740,2025-10-29 15:27:30,mobile,Home,Product
SES_01707,USR_00469,2025-08-21 15:50:45,mobile,Home,Checkout
SES_01708,USR_00701,2025-07-11 22:08:22,laptop,Home,Category
SES_01709,USR_00750,2025-02-18 12:53:44,mobile,Home,Product
SES_01710,USR_00355,2025-02-17 16:36:39,mobile,Ad_pdp,Category
SES_01711,USR_00590,2025-03-24 05:10:53,mobile,Home,landing
SES_01712,USR_00428,2025-02-08 14:57:46,mobile,Product,landing
SES_01713,USR_00384,2025-07-12 10:41:26,tablet,Home,Category
SES_01714,USR_00674,2025-02-06 09:47:31,mobile,Product,Checkout
SES_01715,USR_00942,2025-07-10 01:55:33,mobile,Home,Category
SES_01716,USR_00686,2025-07-14 21:14:09,mobile,Category,landing
SES_01717,USR_00588,2025-06-10 07:39:01,mobile,Home,Cart
SES_01718,USR_00460,2025-02-22 20:14:16,mobile,Home,landing
SES_01719,USR_00454,2025-05-16 20:03:31,mobile,Category,landing
SES_01720,USR_00275,2025-11-10 22:27:10,mobile,Category,Thank_you
SES_01721,USR_00204,2025-08-01 06:19:43,mobile,Home,landing
SES_01722,USR_00003,2025-05-05 14:09:38,mobile,Category,Category
SES_01723,USR_00206,2025-08-04 09:14:15,mobile,Home,Category
SES_01724,USR_00228,2025-12-05 06:38:45,mobile,Home,landing
SES_01725,USR_00248,2025-01-24 15:53:45,mobile,Home,landing
SES_01726,USR_00722,2025-03-16 06:20:54,mobile,Category,landing
SES_01727,USR_00706,2025-02-09 01:12:33,mobile,Ad_pdp,landing
SES_01728,USR_00910,2025-03-20 14:54:02,mobile,Home,Cart
SES_01729,USR_00624,2025-01-21 01:06:40,laptop,Home,Category
SES_01730,USR_00904,2025-04-02 19:14:50,mobile,Home,landing
SES_01731,USR_00942,2025-08-04 08:58:09,mobile,Home,Checkout
SES_01732,USR_00299,2025-11-12 23:15:58,tablet,Ad_pdp,landing
SES_01733,USR_00689,2025-07-13 19:18:08,mobile,Category,landing
SES_01734,USR_00057,2025-07-31 19:19:01,tablet,Home,landing
SES_01735,USR_00052,2025-10-19 22:48:55,mobile,Home,Product
SES_01736,USR_00988,2025-07-01 20:14:42,laptop,Home,landing
SES_01737,USR_00643,2025-09-07 01:55:26,mobile,Home,landing
SES_01738,USR_00978,2025-11-18 12:19:25,mobile,Home,landing
SES_01739,USR_00788,2025-06-12 18:17:23,tablet,Home,Category
SES_01740,USR_00066,2025-12-20 02:48:42,mobile,Home,Category
SES_01741,USR_00816,2025-12-19 23:35:34,mobile,Home,Product
SES_01742,USR_00883,2025-04-09 09:10:49,mobile,Home,landing
SES_01743,USR_00004,2025-06-30 02:40:55,mobile,Ad_pdp,Category
SES_01744,USR_00608,2025-06-21 06:15:00,mobile,Home,Category
SES_01745,USR_00486,2025-01-09 14:06:16,mobile,Category,landing
SES_01746,USR_00470,2025-10-16 13:20:26,mobile,Home,Cart
SES_01747,USR_00889,2025-11-24 17:01:19,mobile,Home,Category
SES_01748,USR_00881,2025-02-02 16:48:19,mobile,Home,landing
SES_01749,USR_00745,2025-05-19 10:31:26,tablet,Ad_pdp,landing
SES_01750,USR_00349,2025-01-24 10:02:54,laptop,Home,landing
SES_01751,USR_00717,2025-01-07 16:45:19,laptop,Ad_pdp,landing
SES_01752,USR_00423,2025-11-15 09:42:54,laptop,Home,Checkout
SES_01753,USR_00769,2025-02-01 19:55:37,mobile,Home,Category
SES_01754,USR_00646,2025-10-11 10:17:39,mobile,Home,landing
SES_01755,USR_00296,2025-09-06 05:36:30,mobile,Home,Category
SES_01756,USR_00236,2025-02-22 03:28:12,mobile,Product,Product
SES_01757,USR_00551,2025-11-16 23:34:03,mobile,Category,landing
SES_01758,USR_00436,2025-05-22 15:54:13,tablet,Home,Cart
SES_01759,USR_00542,2025-09-22 16:17:59,mobile,Ad_pdp,Thank_you
SES_01760,USR_00923,2025-10-14 18:15:13,mobile,Home,landing
SES_01761,USR_00930,2025-06-30 13:32:20,mobile,Home,landing
SES_01762,USR_00906,2025-09-06 11:13:02,mobile,Home,landing
SES_01763,USR_00731,2025-07-15 16:26:02,tablet,Ad_pdp,landing
SES_01764,USR_00241,2025-01-08 19:19:28,mobile,Category,landing
SES_01765,USR_00158,2025-03-18 18:45:53,mobile,Home,Category
SES_01766,USR_00973,2025-07-27 14:17:24,mobile,Home,landing
SES_01767,USR_00313,2025-10-15 23:28:36,mobile,Category,landing
SES_01768,USR_00944,2025-12-14 01:41:01,tablet,Category,Checkout
SES_01769,USR_00936,2025-08-22 00:35:17,mobile,Home,landing
SES_01770,USR_00936,2025-09-28 20:24:10,mobile,Category,landing
SES_01771,USR_00789,2025-07-28 01:59:07,mobile,Ad_pdp,Product
SES_01772,USR_00688,2025-07-04 06:20:44,mobile,Home,landing
SES_01773,USR_00029,2025-07-14 07:06:29,mobile,Product,Checkout
SES_01774,USR_00148,2025-06-26 20:35:14,mobile,Home,Category
SES_01775,USR_00037,2025-01-05 15:18:51,mobile,Category,Category
SES_01776,USR_00753,2025-05-26 13:38:27,mobile,Home,Cart
SES_01777,USR_00525,2025-07-05 06:19:21,mobile,Ad_pdp,Category
SES_01778,USR_00658,2025-08-28 18:56:23,mobile,Home,Category
SES_01779,USR_00275,2025-02-21 06:30:30,mobile,Category,Product
SES_01780,USR_00545,2025-03-17 14:14:46,mobile,Ad_pdp,landing
SES_01781,USR_00683,2025-07-28 15:38:54,mobile,Home,Cart
SES_01782,USR_00701,2025-06-29 19:11:45,mobile,Home,Category
SES_01783,USR_00206,2025-01-03 19:03:15,mobile,Home,landing
SES_01784,USR_00071,2025-06-27 07:14:50,tablet,Product,landing
SES_01785,USR_00938,2025-09-22 06:04:28,laptop,Home,Category
SES_01786,USR_00960,2025-09-25 15:52:39,mobile,Category,Category
SES_01787,USR_00669,2025-04-14 08:52:28,mobile,Product,Category
SES_01788,USR_00180,2025-05-24 23:08:46,mobile,Home,Cart
SES_01789,USR_00953,2025-03-12 01:26:54,mobile,Category,landing
SES_01790,USR_00592,2025-10-14 22:18:58,tablet,Category,Category
SES_01791,USR_00132,2025-05-01 01:57:05,mobile,Home,Cart
SES_01792,USR_00904,2025-02-01 15:12:55,mobile,Home,landing
SES_01793,USR_00645,2025-08-17 13:56:26,mobile,Home,landing
SES_01794,USR_00583,2025-04-30 10:10:44,mobile,Home,landing
SES_01795,USR_00198,2025-11-18 21:01:46,mobile,Home,Product
SES_01796,USR_00770,2025-12-02 16:11:11,mobile,Product,Category
SES_01797,USR_00329,2025-03-03 00:08:20,mobile,Home,Product
SES_01798,USR_00563,2025-02-07 20:46:48,mobile,Product,Thank_you
SES_01799,USR_00264,2025-09-01 23:19:05,laptop,Home,Category
SES_01800,USR_00559,2025-12-21 08:52:43,mobile,Home,Category
