event_id,session_id,stage,event_time
EVT_000479,SES_00200,Cart,2025-08-27 20:32:40
EVT_000480,SES_00201,landing,2025-11-05 12:32:52
EVT_000481,SES_00201,Category,2025-11-05 12:34:10
EVT_000482,SES_00202,landing,2025-11-15 02:49:36
EVT_000483,SES_00203,landing,2025-11-22 21:09:50
EVT_000484,SES_00203,Category,2025-11-22 21:11:10
EVT_000485,SES_00203,Product,2025-11-22 21:11:45
EVT_000486,SES_00203,Cart,2025-11-22 21:12:19
EVT_000487,SES_00203,Checkout,2025-11-22 21:12:56
EVT_000488,SES_00204,landing,2025-08-09 12:16:54
EVT_000489,SES_00204,Category,2025-08-09 12:18:32
EVT_000490,SES_00205,landing,2025-12-03 21:12:40
EVT_000491,SES_00206,landing,2025-10-02 11:15:23
EVT_000492,SES_00207,landing,2025-04-24 18:32:00
EVT_000493,SES_00207,Category,2025-04-24 18:32:22
EVT_000494,SES_00207,Product,2025-04-24 18:33:20
EVT_000495,SES_00208,landing,2025-11-25 04:30:02
EVT_000496,SES_00208,Category,2025-11-25 04:30:57
EVT_000497,SES_00209,landing,2025-06-28 06:54:49
EVT_000498,SES_00210,landing,2025-03-08 23:01:16
EVT_000499,SES_00210,Category,2025-03-08 23:02:25
EVT_000500,SES_00210,Product,2025-03-08 23:02:59
EVT_000501,SES_00210,Cart,2025-03-08 23:03:40
EVT_000502,SES_00211,landing,2025-04-24 12:51:24
EVT_000503,SES_00211,Category,2025-04-24 12:53:09
EVT_000504,SES_00211,Product,2025-04-24 12:54:45
EVT_000505,SES_00211,Cart,2025-04-24 12:56:11
EVT_000506,SES_00212,landing,2025-01-29 21:48:49
EVT_000507,SES_00213,landing,2025-01-30 16:56:09
EVT_000508,SES_00213,Category,2025-01-30 16:57:46
EVT_000509,SES_00213,Product,2025-01-30 16:59:24
EVT_000510,SES_00213,Cart,2025-01-30 17:00:27
EVT_000511,SES_00214,landing,2025-10-30 08:23:09
EVT_000512,SES_00214,Category,2025-10-30 08:24:36
EVT_000513,SES_00215,landing,2025-05-18 16:38:05
EVT_000514,SES_00215,Category,2025-05-18 16:39:40
EVT_000515,SES_00216,landing,2025-11-04 05:49:11
EVT_000516,SES_00216,Category,2025-11-04 05:50:03
EVT_000517,SES_00217,landing,2025-10-30 11:40:37
EVT_000518,SES_00218,landing,2025-11-29 09:46:54
EVT_000519,SES_00218,Category,2025-11-29 09:47:30
EVT_000520,SES_00218,Product,2025-11-29 09:48:15
EVT_000521,SES_00218,Cart,2025-11-29 09:49:33
EVT_000522,SES_00219,landing,2025-11-15 06:31:18
EVT_000523,SES_00220,landing,2025-05-27 19:23:15
EVT_000524,SES_00220,Category,2025-05-27 19:24:54
EVT_000525,SES_00220,Product,2025-05-27 19:26:52
EVT_000526,SES_00221,landing,2025-04-19 11:03:12
EVT_000527,SES_00222,landing,2025-06-20 10:51:45
EVT_000528,SES_00223,landing,2025-07-11 14:18:41
EVT_000529,SES_00224,landing,2025-12-20 23:06:49
EVT_000530,SES_00225,landing,2025-04-22 21:29:32
EVT_000531,SES_00226,landing,2025-12-11 15:00:56
EVT_000532,SES_00226,Category,2025-12-11 15:02:50
EVT_000533,SES_00226,Product,2025-12-11 15:03:26
EVT_000534,SES_00226,Cart,2025-12-11 15:04:11
EVT_000535,SES_00226,Checkout,2025-12-11 15:05:29
EVT_000536,SES_00226,Thank_you,2025-12-11 15:06:50
EVT_000537,SES_00227,landing,2025-04-06 04:14:41
EVT_000538,SES_00228,landing,2025-05-28 16:47:34
EVT_000539,SES_00229,landing,2025-12-13 00:12:23
EVT_000540,SES_00229,Category,2025-12-13 00:13:43
EVT_000541,SES_00229,Product,2025-12-13 00:14:54
EVT_000542,SES_00229,Cart,2025-12-13 00:16:05
EVT_000543,SES_00229,Checkout,2025-12-13 00:16:24
EVT_000544,SES_00230,landing,2025-10-29 00:35:11
EVT_000545,SES_00230,Category,2025-10-29 00:35:38
EVT_000546,SES_00231,landing,2025-07-18 13:10:15
EVT_000547,SES_00232,landing,2025-03-16 18:34:52
EVT_000548,SES_00232,Category,2025-03-16 18:36:12
EVT_000549,SES_00233,landing,2025-07-03 06:02:52
EVT_000550,SES_00234,landing,2025-12-12 12:04:16
EVT_000551,SES_00234,Category,2025-12-12 12:05:12
EVT_000552,SES_00234,Product,2025-12-12 12:05:53
EVT_000553,SES_00234,Cart,2025-12-12 12:06:57
EVT_000554,SES_00234,Checkout,2025-12-12 12:08:18
EVT_000555,SES_00234,Thank_you,2025-12-12 12:09:18
EVT_000556,SES_00235,landing,2025-04-01 13:47:09
EVT_000557,SES_00235,Category,2025-04-01 13:48:15
EVT_000558,SES_00235,Product,2025-04-01 13:49:39
EVT_000559,SES_00236,landing,2025-06-05 04:56:04
EVT_000560,SES_00237,landing,2025-10-03 16:16:25
EVT_000561,SES_00238,landing,2025-12-14 20:41:20
EVT_000562,SES_00239,landing,2025-09-23 12:11:23
EVT_000563,SES_00240,landing,2025-09-19 02:34:07
EVT_000564,SES_00240,Category,2025-09-19 02:35:40
EVT_000565,SES_00240,Product,2025-09-19 02:36:11
EVT_000566,SES_00241,landing,2025-05-29 18:20:11
EVT_000567,SES_00242,landing,2025-03-23 18:07:52
EVT_000568,SES_00243,landing,2025-09-02 09:55:12
EVT_000569,SES_00243,Category,2025-09-02 09:56:29
EVT_000570,SES_00243,Product,2025-09-02 09:57:05
EVT_000571,SES_00244,landing,2025-04-15 14:07:04
EVT_000572,SES_00244,Category,2025-04-15 14:08:19
EVT_000573,SES_00244,Product,2025-04-15 14:08:35
EVT_000574,SES_00245,landing,2025-01-27 11:19:37
EVT_000575,SES_00245,Category,2025-01-27 11:21:34
EVT_000576,SES_00245,Product,2025-01-27 11:23:33
EVT_000577,SES_00246,landing,2025-03-05 08:31:35
EVT_000578,SES_00246,Category,2025-03-05 08:32:29
EVT_000579,SES_00246,Product,2025-03-05 08:33:14
EVT_000580,SES_00246,Cart,2025-03-05 08:33:55
EVT_000581,SES_00246,Checkout,2025-03-05 08:35:42
EVT_000582,SES_00247,landing,2025-12-21 06:22:40
EVT_000583,SES_00247,Category,2025-12-21 06:22:59
EVT_000584,SES_00247,Product,2025-12-21 06:24:39
EVT_000585,SES_00248,landing,2025-08-06 20:20:04
EVT_000586,SES_00249,landing,2025-10-09 04:43:17
EVT_000587,SES_00250,landing,2025-02-05 17:57:06
EVT_000588,SES_00251,landing,2025-06-07 19:40:29
EVT_000589,SES_00251,Category,2025-06-07 19:41:15
EVT_000590,SES_00251,Product,2025-06-07 19:41:57
EVT_000591,SES_00252,landing,2025-08-02 12:01:04
EVT_000592,SES_00252,Category,2025-08-02 12:02:33
EVT_000593,SES_00252,Product,2025-08-02 12:03:55
EVT_000594,SES_00252,Cart,2025-08-02 12:05:43
EVT_000595,SES_00252,Checkout,2025-08-02 12:06:40
EVT_000596,SES_00253,landing,2025-04-16 23:26:50
EVT_000597,SES_00253,Category,2025-04-16 23:28:33
EVT_000598,SES_00253,Product,2025-04-16 23:29:09
EVT_000599,SES_00253,Cart,2025-04-16 23:31:03
EVT_000600,SES_00254,landing,2025-03-24 11:09:22
EVT_000601,SES_00255,landing,2025-03-31 00:07:44
EVT_000602,SES_00255,Category,2025-03-31 00:08:00
EVT_000603,SES_00255,Product,2025-03-31 00:09:19
EVT_000604,SES_00256,landing,2025-07-15 16:36:54
EVT_000605,SES_00256,Category,2025-07-15 16:38:36
EVT_000606,SES_00256,Product,2025-07-15 16:39:25
EVT_000607,SES_00257,landing,2025-09-26 23:29:50
EVT_000608,SES_00258,landing,2025-02-19 05:48:42
EVT_000609,SES_00258,Category,2025-02-19 05:50:16
EVT_000610,SES_00259,landing,2025-01-01 13:26:01
EVT_000611,SES_00260,landing,2025-03-16 07:16:16
EVT_000612,SES_00260,Category,2025-03-16 07:17:40
EVT_000613,SES_00260,Product,2025-03-16 07:18:28
EVT_000614,SES_00260,Cart,2025-03-16 07:19:06
EVT_000615,SES_00260,Checkout,2025-03-16 07:20:48
EVT_000616,SES_00260,Thank_you,2025-03-16 07:21:19
EVT_000617,SES_00261,landing,2025-03-17 04:06:33
EVT_000618,SES_00262,landing,2025-12-30 12:00:00
EVT_000619,SES_00262,Category,2025-12-30 12:01:00
EVT_000620,SES_00263,landing,2025-11-09 21:13:07
EVT_000621,SES_00264,landing,2025-06-17 15:20:34
EVT_000622,SES_00264,Category,2025-06-17 15:21:40
EVT_000623,SES_00264,Product,2025-06-17 15:22:00
EVT_000624,SES_00265,landing,2025-01-21 05:50:12
EVT_000625,SES_00265,Category,2025-01-21 05:51:43
EVT_000626,SES_00266,landing,2025-08-23 19:43:18
EVT_000627,SES_00266,Category,2025-08-23 19:45:14
EVT_000628,SES_00266,Product,2025-08-23 19:46:32
EVT_000629,SES_00267,landing,2025-07-23 22:24:05
EVT_000630,SES_00268,landing,2025-11-01 14:07:17
EVT_000631,SES_00268,Category,2025-11-01 14:07:34
EVT_000632,SES_00268,Product,2025-11-01 14:07:51
EVT_000633,SES_00268,Cart,2025-11-01 14:08:22
EVT_000634,SES_00268,Checkout,2025-11-01 14:09:03
EVT_000635,SES_00269,landing,2025-11-12 01:51:59
EVT_000636,SES_00270,landing,2025-01-25 02:34:08
EVT_000637,SES_00270,Category,2025-01-25 02:35:39
EVT_000638,SES_00270,Product,2025-01-25 02:36:50
EVT_000639,SES_00270,Cart,2025-01-25 02:37:35
EVT_000640,SES_00271,landing,2025-01-07 03:53:31
EVT_000641,SES_00271,Category,2025-01-07 03:55:29
EVT_000642,SES_00271,Product,2025-01-07 03:56:15
EVT_000643,SES_00272,landing,2025-03-03 05:30:36
EVT_000644,SES_00272,Category,2025-03-03 05:31:09
EVT_000645,SES_00272,Product,2025-03-03 05:33:00
EVT_000646,SES_00272,Cart,2025-03-03 05:34:48
EVT_000647,SES_00272,Checkout,2025-03-03 05:35:38
EVT_000648,SES_00272,Thank_you,2025-03-03 05:36:00
EVT_000649,SES_00273,landing,2025-06-11 12:31:56
EVT_000650,SES_00273,Category,2025-06-11 12:32:40
EVT_000651,SES_00274,landing,2025-02-02 12:54:11
EVT_000652,SES_00275,landing,2025-07-18 07:06:20
EVT_000653,SES_00275,Category,2025-07-18 07:08:09
EVT_000654,SES_00275,Product,2025-07-18 07:08:30
EVT_000655,SES_00276,landing,2025-12-14 15:51:46
EVT_000656,SES_00276,Category,2025-12-14 15:53:37
EVT_000657,SES_00276,Product,2025-12-14 15:55:27
EVT_000658,SES_00277,landing,2025-03-26 17:51:10
EVT_000659,SES_00277,Category,2025-03-26 17:51:27
EVT_000660,SES_00278,landing,2025-04-22 19:02:52
EVT_000661,SES_00278,Category,2025-04-22 19:04:14
EVT_000662,SES_00279,landing,2025-09-30 18:08:24
EVT_000663,SES_00280,landing,2025-12-13 15:16:36
EVT_000664,SES_00280,Category,2025-12-13 15:17:14
EVT_000665,SES_00280,Product,2025-12-13 15:18:11
EVT_000666,SES_00280,Cart,2025-12-13 15:19:51
EVT_000667,SES_00280,Checkout,2025-12-13 15:20:39
EVT_000668,SES_00281,landing,2025-05-08 10:54:14
EVT_000669,SES_00281,Category,2025-05-08 10:55:17
EVT_000670,SES_00282,landing,2025-10-22 20:40:04
EVT_000671,SES_00282,Category,2025-10-22 20:41:51
EVT_000672,SES_00282,Product,2025-10-22 20:43:48
EVT_000673,SES_00283,landing,2025-07-11 09:52:50
EVT_000674,SES_00283,Category,2025-07-11 09:53:26
EVT_000675,SES_00284,landing,2025-01-11 13:25:04
EVT_000676,SES_00285,landing,2025-02-08 18:15:31
EVT_000677,SES_00285,Category,2025-02-08 18:16:59
EVT_000678,SES_00285,Product,2025-02-08 18:18:03
EVT_000679,SES_00285,Cart,2025-02-08 18:18:46
EVT_000680,SES_00285,Checkout,2025-02-08 18:20:37
EVT_000681,SES_00286,landing,2025-03-22 16:47:53
EVT_000682,SES_00286,Category,2025-03-22 16:48:18
EVT_000683,SES_00286,Product,2025-03-22 16:48:51
EVT_000684,SES_00287,landing,2025-04-17 08:12:38
EVT_000685,SES_00287,Category,2025-04-17 08:13:30
EVT_000686,SES_00287,Product,2025-04-17 08:15:07
EVT_000687,SES_00288,landing,2025-11-29 23:10:46
EVT_000688,SES_00288,Category,2025-11-29 23:12:34
EVT_000689,SES_00289,landing,2025-08-09 17:28:30
EVT_000690,SES_00290,landing,2025-04-26 21:31:07
EVT_000691,SES_00290,Category,2025-04-26 21:32:38
EVT_000692,SES_00291,landing,2025-06-22 02:04:01
EVT_000693,SES_00291,Category,2025-06-22 02:04:59
EVT_000694,SES_00291,Product,2025-06-22 02:05:24
EVT_000695,SES_00291,Cart,2025-06-22 02:06:18
EVT_000696,SES_00292,landing,2025-04-02 21:48:54
EVT_000697,SES_00292,Category,2025-04-02 21:50:19
EVT_000698,SES_00293,landing,2025-11-28 01:27:20
EVT_000699,SES_00294,landing,2025-01-14 21:49:53
EVT_000700,SES_00294,Category,2025-01-14 21:51:08
EVT_000701,SES_00295,landing,2025-02-11 20:56:29
EVT_000702,SES_00295,Category,2025-02-11 20:57:43
EVT_000703,SES_00296,landing,2025-10-24 16:33:42
EVT_000704,SES_00296,Category,2025-10-24 16:34:46
EVT_000705,SES_00297,landing,2025-11-17 09:01:25
EVT_000706,SES_00297,Category,2025-11-17 09:02:41
EVT_000707,SES_00298,landing,2025-05-09 16:02:39
EVT_000708,SES_00298,Category,2025-05-09 16:03:03
EVT_000709,SES_00298,Product,2025-05-09 16:04:40
EVT_000710,SES_00299,landing,2025-10-15 00:37:57
EVT_000711,SES_00299,Category,2025-10-15 00:38:46
EVT_000712,SES_00299,Product,2025-10-15 00:39:56
EVT_000713,SES_00300,landing,2025-04-19 10:25:54
EVT_000714,SES_00300,Category,2025-04-19 10:27:32
EVT_000715,SES_00301,landing,2025-06-01 09:18:46
EVT_000716,SES_00301,Category,2025-06-01 09:20:25
EVT_000717,SES_00302,landing,2025-02-26 19:34:16
EVT_000718,SES_00303,landing,2025-07-21 19:59:23
EVT_000719,SES_00304,landing,2025-11-01 20:39:36
EVT_000720,SES_00304,Category,2025-11-01 20:40:50
EVT_000721,SES_00304,Product,2025-11-01 20:41:40
EVT_000722,SES_00305,landing,2025-05-29 16:00:49
EVT_000723,SES_00305,Category,2025-05-29 16:01:27
EVT_000724,SES_00305,Product,2025-05-29 16:02:22
EVT_000725,SES_00305,Cart,2025-05-29 16:03:00
EVT_000726,SES_00306,landing,2025-10-24 04:30:18
EVT_000727,SES_00306,Category,2025-10-24 04:30:57
EVT_000728,SES_00306,Product,2025-10-24 04:32:04
EVT_000729,SES_00307,landing,2025-04-09 16:37:39
EVT_000730,SES_00307,Category,2025-04-09 16:38:00
EVT_000731,SES_00307,Product,2025-04-09 16:38:24
EVT_000732,SES_00307,Cart,2025-04-09 16:40:22
EVT_000733,SES_00307,Checkout,2025-04-09 16:41:04
EVT_000734,SES_00308,landing,2025-04-25 03:18:04
EVT_000735,SES_00308,Category,2025-04-25 03:19:01
EVT_000736,SES_00308,Product,2025-04-25 03:20:42
EVT_000737,SES_00308,Cart,2025-04-25 03:21:14
EVT_000738,SES_00309,landing,2025-09-20 09:51:21
EVT_000739,SES_00309,Category,2025-09-20 09:51:54
EVT_000740,SES_00309,Product,2025-09-20 09:53:32
EVT_000741,SES_00310,landing,2025-11-28 13:58:20
EVT_000742,SES_00311,landing,2025-08-29 23:10:57
EVT_000743,SES_00311,Category,2025-08-29 23:11:18
EVT_000744,SES_00312,landing,2025-03-12 07:14:51
EVT_000745,SES_00312,Category,2025-03-12 07:15:54
EVT_000746,SES_00312,Product,2025-03-12 07:16:16
EVT_000747,SES_00312,Cart,2025-03-12 07:17:22
EVT_000748,SES_00312,Checkout,2025-03-12 07:18:20
EVT_000749,SES_00312,Thank_you,2025-03-12 07:19:13
EVT_000750,SES_00313,landing,2025-06-04 12:48:54
EVT_000751,SES_00313,Category,2025-06-04 12:50:07
EVT_000752,SES_00313,Product,2025-06-04 12:50:26
EVT_000753,SES_00313,Cart,2025-06-04 12:51:39
EVT_000754,SES_00314,landing,2025-01-07 18:10:09
EVT_000755,SES_00314,Category,2025-01-07 18:11:21
EVT_000756,SES_00314,Product,2025-01-07 18:13:06
EVT_000757,SES_00315,landing,2025-06-28 17:06:39
EVT_000758,SES_00316,landing,2025-12-16 20:27:21
EVT_000759,SES_00316,Category,2025-12-16 20:28:20
EVT_000760,SES_00317,landing,2025-06-27 16:50:23
EVT_000761,SES_00317,Category,2025-06-27 16:51:36
EVT_000762,SES_00317,Product,2025-06-27 16:52:35
EVT_000763,SES_00317,Cart,2025-06-27 16:54:10
EVT_000764,SES_00318,landing,2025-12-14 10:25:31
EVT_000765,SES_00318,Category,2025-12-14 10:26:17
EVT_000766,SES_00318,Product,2025-12-14 10:27:39
EVT_000767,SES_00318,Cart,2025-12-14 10:29:19
EVT_000768,SES_00319,landing,2025-01-06 23:42:52
EVT_000769,SES_00320,landing,2025-10-18 20:26:11
EVT_000770,SES_00321,landing,2025-05-31 14:48:32
EVT_000771,SES_00321,Category,2025-05-31 14:50:21
EVT_000772,SES_00321,Product,2025-05-31 14:51:17
EVT_000773,SES_00322,landing,2025-11-30 06:56:51
EVT_000774,SES_00322,Category,2025-11-30 06:57:33
EVT_000775,SES_00323,landing,2025-07-13 18:28:14
EVT_000776,SES_00323,Category,2025-07-13 18:30:02
EVT_000777,SES_00323,Product,2025-07-13 18:31:27
EVT_000778,SES_00324,landing,2025-10-06 00:16:40
EVT_000779,SES_00324,Category,2025-10-06 00:18:24
EVT_000780,SES_00325,landing,2025-01-22 06:38:40
EVT_000781,SES_00325,Category,2025-01-22 06:38:55
EVT_000782,SES_00325,Product,2025-01-22 06:40:19
EVT_000783,SES_00325,Cart,2025-01-22 06:41:16
EVT_000784,SES_00326,landing,2025-01-05 01:36:07
EVT_000785,SES_00326,Category,2025-01-05 01:37:02
EVT_000786,SES_00327,landing,2025-06-30 06:54:48
EVT_000787,SES_00327,Category,2025-06-30 06:55:51
EVT_000788,SES_00327,Product,2025-06-30 06:56:21
EVT_000789,SES_00328,landing,2025-05-03 22:58:50
EVT_000790,SES_00329,landing,2025-09-06 11:26:06
EVT_000791,SES_00329,Category,2025-09-06 11:26:33
EVT_000792,SES_00330,landing,2025-04-02 04:42:56
EVT_000793,SES_00330,Category,2025-04-02 04:43:30
EVT_000794,SES_00331,landing,2025-11-21 05:43:39
EVT_000795,SES_00332,landing,2025-06-22 11:45:10
EVT_000796,SES_00332,Category,2025-06-22 11:46:34
EVT_000797,SES_00332,Product,2025-06-22 11:47:52
EVT_000798,SES_00332,Cart,2025-06-22 11:49:19
EVT_000799,SES_00332,Checkout,2025-06-22 11:49:41
EVT_000800,SES_00333,landing,2025-02-20 18:19:43
EVT_000801,SES_00333,Category,2025-02-20 18:20:39
EVT_000802,SES_00334,landing,2025-03-27 08:54:22
EVT_000803,SES_00335,landing,2025-08-09 19:17:31
EVT_000804,SES_00336,landing,2025-11-27 23:04:27
EVT_000805,SES_00336,Category,2025-11-27 23:05:02
EVT_000806,SES_00336,Product,2025-11-27 23:06:34
EVT_000807,SES_00337,landing,2025-02-21 06:37:06
EVT_000808,SES_00337,Category,2025-02-21 06:38:51
EVT_000809,SES_00338,landing,2025-09-19 10:08:23
EVT_000810,SES_00338,Category,2025-09-19 10:09:22
EVT_000811,SES_00339,landing,2025-05-16 23:28:51
EVT_000812,SES_00339,Category,2025-05-16 23:30:19
EVT_000813,SES_00339,Product,2025-05-16 23:31:17
EVT_000814,SES_00340,landing,2025-04-24 11:08:50
EVT_000815,SES_00341,landing,2025-10-14 12:54:06
EVT_000816,SES_00341,Category,2025-10-14 12:55:27
EVT_000817,SES_00341,Product,2025-10-14 12:55:46
EVT_000818,SES_00341,Cart,2025-10-14 12:56:53
EVT_000819,SES_00342,landing,2025-02-01 12:14:05
EVT_000820,SES_00342,Category,2025-02-01 12:15:11
EVT_000821,SES_00343,landing,2025-01-09 06:54:13
EVT_000822,SES_00343,Category,2025-01-09 06:55:55
EVT_000823,SES_00343,Product,2025-01-09 06:56:59
EVT_000824,SES_00344,landing,2025-07-18 06:40:23
EVT_000825,SES_00345,landing,2025-01-25 20:09:11
EVT_000826,SES_00346,landing,2025-04-30 12:01:03
EVT_000827,SES_00346,Category,2025-04-30 12:02:28
EVT_000828,SES_00346,Product,2025-04-30 12:03:43
EVT_000829,SES_00346,Cart,2025-04-30 12:04:23
EVT_000830,SES_00347,landing,2025-08-10 22:34:21
EVT_000831,SES_00348,landing,2025-04-18 16:15:19
EVT_000832,SES_00348,Category,2025-04-18 16:17:14
EVT_000833,SES_00348,Product,2025-04-18 16:18:23
EVT_000834,SES_00349,landing,2025-11-24 17:07:38
EVT_000835,SES_00349,Category,2025-11-24 17:08:59
EVT_000836,SES_00350,landing,2025-05-12 17:52:10
EVT_000837,SES_00351,landing,2025-12-06 21:57:32
EVT_000838,SES_00351,Category,2025-12-06 21:58:44
EVT_000839,SES_00351,Product,2025-12-06 21:59:04
EVT_000840,SES_00351,Cart,2025-12-06 22:00:57
EVT_000841,SES_00352,landing,2025-12-11 13:30:16
EVT_000842,SES_00352,Category,2025-12-11 13:31:41
EVT_000843,SES_00353,landing,2025-02-09 08:51:36
EVT_000844,SES_00353,Category,2025-02-09 08:52:36
EVT_000845,SES_00354,landing,2025-10-04 06:15:22
EVT_000846,SES_00355,landing,2025-07-12 05:23:01
EVT_000847,SES_00356,landing,2025-03-07 03:10:00
EVT_000848,SES_00356,Category,2025-03-07 03:10:58
EVT_000849,SES_00356,Product,2025-03-07 03:12:34
EVT_000850,SES_00356,Cart,2025-03-07 03:14:28
EVT_000851,SES_00357,landing,2025-03-24 18:57:54
EVT_000852,SES_00358,landing,2025-11-12 11:18:38
EVT_000853,SES_00358,Category,2025-11-12 11:19:32
EVT_000854,SES_00358,Product,2025-11-12 11:20:56
EVT_000855,SES_00359,landing,2025-03-20 03:22:13
EVT_000856,SES_00360,landing,2025-02-12 17:03:40
EVT_000857,SES_00360,Category,2025-02-12 17:05:27
EVT_000858,SES_00361,landing,2025-01-06 14:56:02
EVT_000859,SES_00362,landing,2025-05-19 11:58:12
EVT_000860,SES_00362,Category,2025-05-19 11:59:46
EVT_000861,SES_00362,Product,2025-05-19 12:00:55
EVT_000862,SES_00362,Cart,2025-05-19 12:01:46
EVT_000863,SES_00363,landing,2025-11-09 15:04:33
EVT_000864,SES_00363,Category,2025-11-09 15:04:53
EVT_000865,SES_00363,Product,2025-11-09 15:06:44
EVT_000866,SES_00364,landing,2025-11-06 07:41:44
EVT_000867,SES_00365,landing,2025-04-27 10:30:39
EVT_000868,SES_00365,Category,2025-04-27 10:32:20
EVT_000869,SES_00366,landing,2025-03-19 14:20:30
EVT_000870,SES_00366,Category,2025-03-19 14:22:21
EVT_000871,SES_00366,Product,2025-03-19 14:23:27
EVT_000872,SES_00366,Cart,2025-03-19 14:23:56
EVT_000873,SES_00366,Checkout,2025-03-19 14:25:54
EVT_000874,SES_00366,Thank_you,2025-03-19 14:26:56
EVT_000875,SES_00367,landing,2025-11-16 09:23:56
EVT_000876,SES_00367,Category,2025-11-16 09:25:41
EVT_000877,SES_00367,Product,2025-11-16 09:26:48
EVT_000878,SES_00368,landing,2025-02-06 13:28:34
EVT_000879,SES_00368,Category,2025-02-06 13:30:04
EVT_000880,SES_00369,landing,2025-03-27 17:03:41
EVT_000881,SES_00370,landing,2025-12-23 17:54:53
EVT_000882,SES_00370,Category,2025-12-23 17:55:39
EVT_000883,SES_00370,Product,2025-12-23 17:57:33
EVT_000884,SES_00371,landing,2025-12-10 11:16:35
EVT_000885,SES_00372,landing,2025-08-21 21:41:54
EVT_000886,SES_00372,Category,2025-08-21 21:43:23
EVT_000887,SES_00372,Product,2025-08-21 21:43:45
EVT_000888,SES_00373,landing,2025-10-07 01:40:08
EVT_000889,SES_00374,landing,2025-08-15 07:04:01
EVT_000890,SES_00374,Category,2025-08-15 07:05:41
EVT_000891,SES_00375,landing,2025-03-16 15:42:48
EVT_000892,SES_00376,landing,2025-10-02 05:50:39
EVT_000893,SES_00377,landing,2025-02-14 18:17:44
EVT_000894,SES_00378,landing,2025-05-30 18:02:01
EVT_000895,SES_00378,Category,2025-05-30 18:03:12
EVT_000896,SES_00379,landing,2025-04-07 01:01:31
EVT_000897,SES_00379,Category,2025-04-07 01:03:03
EVT_000898,SES_00379,Product,2025-04-07 01:04:49
